title,price_ngn,listing_type,area,neighbourhood,address,bedrooms,bathrooms,toilets,property_type,description,pid,date_added,last_updated,source_url,price_million_ngn,price_formatted
Spacious 3 Bedroom Flat,12000000,Rent,Wuse-2,Wuse,Wuse2 Wuse 2 Abuja,3,3,5,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",4PMAV,2026-04-24,2026-04-24,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-wuse2-wuse-2-abuja-4PMAV,12.0,"₦12,000,000"
3 Bedroom Terrace Duplex+Bq,25000000,Rent,Wuse-2,Wuse,Wuse2 Wuse 2 Abuja,3,3,5,Terraced Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",3PLVD,2026-04-22,2026-04-24,https://www.propertypro.ng/property/3-bedroom-house-for-rent-wuse2-wuse-2-abuja-3PLVD,25.0,"₦25,000,000"
2 Bedroom Flat,5000000,Rent,Wuse-2,Wuse,Wuse2 Wuse 2 Abuja,2,2,5,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",9PLAL,2026-04-15,2026-04-24,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-wuse2-wuse-2-abuja-9PLAL,5.0,"₦5,000,000"
1 Bedroom Flat,4000000,Rent,Wuse-2,Wuse,Wuse2 Wuse 2 Abuja,1,1,5,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",1PMAV,2026-04-24,2026-04-24,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-wuse2-wuse-2-abuja-1PMAV,4.0,"₦4,000,000"
5 Bedroom Terraced Duplex,25000000,Rent,Wuse-2,Wuse,Wuse 2 Abuja,5,5,5,Terraced Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",9PHHE,2026-03-20,2026-04-24,https://www.propertypro.ng/property/5-bedroom-house-for-rent-wuse-2-abuja-9PHHE,25.0,"₦25,000,000"
Furnished 2 Bedroom Apartment || Wuse 2,13000000,Rent,Wuse-2,Wuse,Wuse 2 Abuja,2,2,3,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",5PLDU,2026-04-16,2026-04-24,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-wuse-2-abuja-5PLDU,13.0,"₦13,000,000"
4 Bedroom Detached Duplex With Swimming Pool/Gym,25000000,Rent,Wuse-2,Wuse,"Wuse 2 District Abuja Diplomatic Zone, Wuse 2 Abuja",4,5,5,Detached Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",1NZEP,2026-01-09,2026-04-24,https://www.propertypro.ng/property/4-bedroom-house-for-rent-wuse-2-district-abuja-diplomatic-zone-wuse-2-abuja-1NZEP,25.0,"₦25,000,000"
Newly Built 6 Rooms Duplex With Bq ( Self Compound),30000000,Rent,Gwarinpa,Gwarinpa,"6Th Avenue, Gwarinpa, Abuja Gwarinpa Abuja",6,6,7,Detached Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",5PMHV,2026-04-27,2026-04-27,https://www.propertypro.ng/property/6-bedroom-house-for-rent-6th-avenue-gwarinpa-abuja-gwarinpa-abuja-5PMHV,30.0,"₦30,000,000"
Nice 2Bedroom Flat,4000000,Rent,Gwarinpa,Gwarinpa,"Gwarinpa Main, Gwarinpa, Abuja Gwarinpa Abuja",2,2,3,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",6PMET,2026-04-25,2026-04-25,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-gwarinpa-main-gwarinpa-abuja-gwarinpa-abuja-6PMET,4.0,"₦4,000,000"
4 Bedroom Terrace Duplex With Bq,12000000,Rent,Gwarinpa,Gwarinpa,Gwarinpa Abuja,4,4,5,Terraced Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",5PCGX,2026-02-06,2026-04-24,https://www.propertypro.ng/property/4-bedroom-house-for-rent-gwarinpa-abuja-5PCGX,12.0,"₦12,000,000"
Spacious 3 Bedroom Flat,7000000,Rent,Gwarinpa,Gwarinpa,6Th Avenue Gwarinpa Abuja,3,3,4,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",9PLSA,2026-04-21,2026-04-24,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-6th-avenue-gwarinpa-abuja-9PLSA,7.0,"₦7,000,000"
A Good 5 Bedroom Semi Detached Duplex + 2Bqs,15000000,Rent,Gwarinpa,Gwarinpa,Off 7Th Avenue. Video Is Available. Gwarinpa Abuja,5,5,6,Semi-Detached Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",0PKHQ,2026-04-09,2026-04-24,https://www.propertypro.ng/property/5-bedroom-house-for-rent-off-7th-avenue-video-is-available-gwarinpa-abuja-0PKHQ,15.0,"₦15,000,000"
Newly Built 4Bedroom Detached Duplex,6000000,Rent,Gwarinpa,Gwarinpa,"In An Estate Gwarinpa Extension, Abuja Gwarinpa Abuja",4,5,5,Detached Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",8PLEL,2026-04-16,2026-04-24,https://www.propertypro.ng/property/4-bedroom-house-for-rent-in-an-estate-gwarinpa-extension-abuja-gwarinpa-abuja-8PLEL,6.0,"₦6,000,000"
Well Finished 3 Bedroom Apartment,5000000,Rent,Gwarinpa,Gwarinpa,Gwarinpa Main Gwarinpa Abuja,3,4,4,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",3PGWD,2026-03-16,2026-04-24,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-gwarinpa-main-gwarinpa-abuja-3PGWD,5.0,"₦5,000,000"
Newly Built 2 Bedroom Flat (Bq),3500000,Rent,Gwarinpa,Gwarinpa,Mab Global Estate Gwarinpa Abuja,2,3,3,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",0PGZR,2026-03-17,2026-04-24,https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-rent-mab-global-estate-gwarinpa-abuja-0PGZR,3.5,"₦3,500,000"
3 Bedroom Terrace Duplex,7000000,Rent,Gwarinpa,Gwarinpa,Main Gwarinpa Abuja,3,4,4,Terraced Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",0PGQB,2026-03-13,2026-04-24,https://www.propertypro.ng/property/3-bedroom-house-for-rent-main-gwarinpa-abuja-0PGQB,7.0,"₦7,000,000"
3 Bedroom Apartment,10000000,Rent,Gwarinpa,Gwarinpa,"Gwarinpa Main, Abuja Gwarinpa Abuja",3,4,4,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",1PHSG,2026-03-24,2026-04-24,https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-rent-gwarinpa-main-abuja-gwarinpa-abuja-1PHSG,10.0,"₦10,000,000"
1 Bedroom Flat,2500000,Rent,Gwarinpa,Gwarinpa,Gwarinpa Gwarinpa Abuja,1,1,5,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",5PKSH,2026-04-12,2026-04-24,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-gwarinpa-gwarinpa-abuja-5PKSH,2.5,"₦2,500,000"
1 Bedroom Flat,3000000,Rent,Gwarinpa,Gwarinpa,Gwarinpa Gwarinpa Abuja,1,1,5,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",3PLUZ,2026-04-22,2026-04-24,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-gwarinpa-gwarinpa-abuja-3PLUZ,3.0,"₦3,000,000"
Beautiful 1 Bedroom Flat,2500000,Rent,Gwarinpa,Gwarinpa,Gwarinpa Gwarinpa Abuja,1,1,5,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",1PLQF,2026-04-20,2026-04-24,https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-rent-gwarinpa-gwarinpa-abuja-1PLQF,2.5,"₦2,500,000"
Newly Built 2 Bedroom Flat With A Pool,6000000,Rent,Lugbe,Lugbe,By Von Lugbe Abuja,2,2,3,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",0PFHA,2026-03-03,2026-04-24,https://www.propertypro.ng/property/2-bedroom-house-for-rent-by-von-lugbe-abuja-0PFHA,6.0,"₦6,000,000"
2 Bedroom Semi Detached Duplex,6000000,Rent,Lugbe,Lugbe,Lugbe Abuja,2,2,2,Semi-Detached Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",7PFKQ,2026-03-04,2026-04-24,https://www.propertypro.ng/property/2-bedroom-house-for-rent-lugbe-abuja-7PFKQ,6.0,"₦6,000,000"
4 Bedroom Duplex To Let In River Park,8000000,Rent,Lugbe,Lugbe,River Park Estate Lugbe Abuja,4,5,5,Detached Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",0PHFQ,2026-03-19,2026-04-24,https://www.propertypro.ng/property/4-bedroom-house-for-rent-river-park-estate-lugbe-abuja-0PHFQ,8.0,"₦8,000,000"
Newly Built 2 Bedroom Block Of Flats,3000000,Rent,Lugbe,Lugbe,Along Von Garden Estate Road Lugbe Abuja,2,3,3,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",2PJBJ,2026-03-27,2026-04-24,https://www.propertypro.ng/property/2-bedroom-house-for-rent-along-von-garden-estate-road-lugbe-abuja-2PJBJ,3.0,"₦3,000,000"
2 Bedroom Block Of Flats,3000000,Rent,Lugbe,Lugbe,Airport Road Lugbe Abuja,2,3,3,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",1PJEQ,2026-03-29,2026-04-24,https://www.propertypro.ng/property/2-bedroom-house-for-rent-airport-road-lugbe-abuja-1PJEQ,3.0,"₦3,000,000"
Standard 3 Bedroom Block Of Flats,5000000,Rent,Lugbe,Lugbe,River Park Estate Lugbe Abuja,3,4,4,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",9PKYW,2026-04-14,2026-04-24,https://www.propertypro.ng/property/3-bedroom-house-for-rent-river-park-estate-lugbe-abuja-9PKYW,5.0,"₦5,000,000"
Spacious 3 Bedroom Bungalow With A Bq,6000000,Rent,Lugbe,Lugbe,Von Garden Estate Lugbe Abuja,3,4,4,Bungalow,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",6PJJT,2026-03-31,2026-04-24,https://www.propertypro.ng/property/3-bedroom-house-for-rent-von-garden-estate-lugbe-abuja-6PJJT,6.0,"₦6,000,000"
Newly Built 1 Bedroom Apartment,1800000,Rent,Lugbe,Lugbe,"Pyakasa, Lugbe Abuja",1,1,1,Flat/Apartment,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",8PHKB,2026-03-21,2026-04-24,https://www.propertypro.ng/property/1-bedroom-house-for-rent-pyakasa-lugbe-abuja-8PHKB,1.8,"₦1,800,000"
Newly Built And Very Standard 1 Bedroom,1800000,Rent,Lugbe,Lugbe,Pyakasa Lugbe Lugbe Abuja,1,2,2,House,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",1PKXX,2026-04-14,2026-04-24,https://www.propertypro.ng/property/1-bedroom-house-for-rent-pyakasa-lugbe-lugbe-abuja-1PKXX,1.8,"₦1,800,000"
Newly Built 4 Bedroom Terrace Duplex,7000000,Rent,Lugbe,Lugbe,Seaman Estate Lugbe Abuja,4,5,5,Terraced Duplex,"Safety Tipsdo Not Make Any Inspection Fee Without Seeing The Agent And Property.Only Pay Rental Fee, Sales Fee Or Any Upfront Payment After You Verify The Landlord.Ensure You Meet The Agent In An Open Location.The Agent Does Not Represent Propertypro And Propertypro Is Not Liable For Any Monetary Transaction Between You And The Agent.",9PKGS,2026-04-08,2026-04-24,https://www.propertypro.ng/property/4-bedroom-house-for-rent-seaman-estate-lugbe-abuja-9PKGS,7.0,"₦7,000,000"
